Product ID,Product Name,Category,Sub-Category,Stock_Actual,Stock_Minimo,Stock_Maximo,Costo_Unitario,Demanda_Diaria_Prom,Lead_Time_Proveedor,Valor_Inventario,Unidad,Valor_Acumulado,Pct_Acumulado,Clase_ABC,Stock_Seguridad,Punto_Reorden,Alerta,Unidades_Vendidas,Ingresos_Total,Num_Ordenes,Rotacion,Origen
FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,8,5,50,130.92,0.05,3,1047.36,pza,44125052.389999926,0.997775408268198,C,0.0,0.0,OK,58,5436.158,14,7.25,Real
OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,Storage,17,30,300,59.59,0.03,20,1013.03,pza,44126065.41999993,0.9977983153553762,C,0.0,1.0,CRITICO,43,4479.03,7,2.53,Real
OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art,74,30,300,13.67,0.0,3,1011.58,pza,44127076.999999925,0.9978211896545062,C,0.0,0.0,OK,6,264.61,2,0.08,Real
OFF-PA-10001970,Xerox 1908,Office Supplies,Paper,15,30,300,65.61,0.07,10,984.15,pza,44128061.149999924,0.9978434436942151,C,0.0,1.0,CRITICO,88,2167.348,18,5.87,Real
OFF-PA-10003022,Xerox 1992,Office Supplies,Paper,13,30,300,75.58,0.02,8,982.54,pza,44129043.68999992,0.9978656613278843,C,0.0,0.0,CRITICO,30,297.12,6,2.31,Real
OFF-PA-10000304,Xerox 1995,Office Supplies,Paper,32,30,300,29.66,0.02,17,949.12,pza,44129992.80999992,0.9978871232535751,C,0.0,0.0,OK,19,95.904,5,0.59,Real
OFF-PA-10003823,Xerox 197,Office Supplies,Paper,31,30,300,30.6,0.01,15,948.6,pza,44130941.40999992,0.9979085734207934,C,0.0,0.0,OK,15,501.87600000000003,3,0.48,Real
OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,12,30,300,78.94,0.05,3,947.28,pza,44131888.68999992,0.9979299937395818,C,0.0,0.0,CRITICO,57,89.55,9,4.75,Real
OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Binders,162,30,300,5.81,0.02,17,941.22,pza,44132829.90999992,0.9979512770269413,C,0.0,0.0,OK,20,62.934,4,0.12,Real
OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders,146,30,300,6.42,0.02,8,937.32,pza,44133767.22999992,0.9979724721257576,C,0.0,0.0,OK,24,834.6,8,0.16,Real
OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,146,30,300,6.42,0.03,17,937.32,pza,44134704.54999992,0.9979936672245738,C,0.0,1.0,OK,31,229.88600000000002,6,0.21,Real
OFF-PA-10001357,Xerox 1886,Office Supplies,Paper,48,30,300,19.48,0.01,16,935.04,pza,44135639.58999992,0.9980148107670108,C,0.0,0.0,OK,16,651.4399999999999,5,0.33,Real
OFF-LA-10000262,Avery 494,Office Supplies,Labels,170,30,300,5.49,0.02,19,933.3,pza,44136572.88999992,0.9980359149637901,C,0.0,0.0,OK,29,56.376,6,0.17,Real
OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,Labels,32,30,300,28.78,0.03,15,920.96,pza,44137493.84999992,0.9980567401229735,C,0.0,0.0,OK,31,48.048,5,0.97,Real
OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,Office Supplies,Binders,165,30,300,5.58,0.02,3,920.7,pza,44138414.54999992,0.9980775594029209,C,0.0,0.0,OK,23,4209.799999999999,4,0.14,Real
OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,89,30,300,10.29,0.02,16,915.81,pza,44139330.359999925,0.9980982681080023,C,0.0,0.0,OK,26,671.808,5,0.29,Real
OFF-AR-10001868,Prang Dustless Chalk Sticks,Office Supplies,Art,12,30,300,75.75,0.03,13,909.0,pza,44140239.359999925,0.9981188228223197,C,0.0,0.0,CRITICO,42,38.976,8,3.5,Real
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,13,30,300,69.73,0.03,4,906.49,pza,44141145.84999993,0.9981393207793952,C,0.0,0.0,CRITICO,35,88.16,7,2.69,Real
OFF-BI-10003305,Avery Hanging File Binders,Office Supplies,Binders,52,30,300,17.34,0.03,7,901.68,pza,44142047.52999993,0.9981597099706006,C,0.0,0.0,OK,37,105.846,6,0.71,Real
OFF-PA-10000061,Xerox 205,Office Supplies,Paper,192,30,300,4.64,0.02,10,890.88,pza,44142938.40999993,0.9981798549473785,C,0.0,0.0,OK,24,150.336,4,0.12,Real
OFF-ST-10001414,Decoflex Hanging Personal Folder File,Office Supplies,Storage,48,30,300,18.55,0.01,16,890.4,pza,44143828.80999993,0.9981999890701817,C,0.0,0.0,OK,7,46.26,1,0.15,Real
OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,Appliances,39,30,300,22.81,0.02,5,889.59,pza,44144718.39999993,0.998220104876903,C,0.0,0.0,OK,27,665.6759999999999,5,0.69,Real
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art,77,30,300,11.55,0.03,11,889.35,pza,44145607.74999993,0.998240215256637,C,0.0,0.0,OK,40,618.562,9,0.52,Real
OFF-EN-10001749,Jiffy Padded Mailers with Self-Seal Closure,Office Supplies,Envelopes,47,30,300,18.73,0.0,5,880.31,pza,44146488.059999935,0.9982601212198502,C,0.0,0.0,OK,3,29.808,1,0.06,Real
OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",Office Supplies,Paper,41,30,300,21.46,0.02,9,879.86,pza,44147367.919999935,0.9982800170074622,C,0.0,0.0,OK,30,501.392,7,0.73,Real
OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,Paper,16,30,300,54.99,0.02,7,879.84,pza,44148247.75999994,0.9982999123428252,C,0.0,0.0,CRITICO,19,40.896,3,1.19,Real
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,29,30,300,30.32,0.04,6,879.28,pza,44149127.03999994,0.998319795015218,C,0.0,0.0,CRITICO,46,235.18,9,1.59,Real
OFF-PA-10001497,Xerox 1914,Office Supplies,Paper,57,30,300,15.4,0.01,19,877.8,pza,44150004.83999994,0.9983396442211891,C,0.0,0.0,OK,18,956.3040000000001,5,0.32,Real
OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,Envelopes,63,30,300,13.84,0.02,18,871.92,pza,44150876.75999994,0.998359360465972,C,0.0,0.0,OK,20,240.764,4,0.32,Real
OFF-PA-10003349,Xerox 1957,Office Supplies,Paper,30,30,300,28.91,0.02,20,867.3,pza,44151744.059999935,0.9983789722412496,C,0.0,0.0,CRITICO,21,95.904,6,0.7,Real
OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders,143,30,300,6.05,0.02,8,865.15,pza,44152609.209999934,0.9983985353997663,C,0.0,0.0,OK,23,8.352,3,0.16,Real
OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,Envelopes,27,30,300,31.62,0.01,19,853.74,pza,44153462.949999936,0.9984178405502628,C,0.0,0.0,CRITICO,14,68.28,2,0.52,Real
OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,241,30,300,3.48,0.03,4,838.68,pza,44154301.629999936,0.9984368051573076,C,0.0,0.0,OK,32,269.328,7,0.13,Real
OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,Labels,103,30,300,8.09,0.06,8,833.27,pza,44155134.89999994,0.9984556474310142,C,0.0,0.0,OK,74,1233.412,11,0.72,Real
OFF-PA-10001815,Xerox 1885,Office Supplies,Paper,21,30,300,39.43,0.02,10,828.03,pza,44155962.92999994,0.9984743712154985,C,0.0,0.0,CRITICO,26,960.8,5,1.24,Real
OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Office Supplies,Paper,16,30,300,51.39,0.0,5,822.24,pza,44156785.16999994,0.9984929640739149,C,0.0,0.0,CRITICO,4,15.552,1,0.25,Real
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,176,30,300,4.67,0.02,17,821.92,pza,44157607.089999944,0.998511549696348,C,0.0,0.0,OK,21,114.464,5,0.12,Real
OFF-SU-10001165,Acme Elite Stainless Steel Scissors,Office Supplies,Supplies,29,30,300,28.08,0.03,3,814.32,pza,44158421.409999944,0.998529963464184,C,0.0,0.0,CRITICO,35,95.076,5,1.21,Real
OFF-LA-10001613,Avery File Folder Labels,Office Supplies,Labels,67,30,300,12.12,0.04,11,812.04,pza,44159233.44999994,0.9985483256756409,C,0.0,0.0,OK,51,113.472,13,0.76,Real
OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Office Supplies,Paper,11,30,300,73.81,0.02,9,811.91,pza,44160045.35999994,0.9985666849474795,C,0.0,0.0,CRITICO,19,155.51999999999998,5,1.73,Real
OFF-LA-10001297,Avery 473,Office Supplies,Labels,26,30,300,31.16,0.03,9,810.16,pza,44160855.519999936,0.998585004647536,C,0.0,0.0,CRITICO,31,248.4,6,1.19,Real
OFF-PA-10001293,Xerox 1946,Office Supplies,Paper,24,30,300,33.67,0.02,5,808.08,pza,44161663.599999934,0.9986032773137027,C,0.0,0.0,CRITICO,23,79.056,3,0.96,Real
OFF-PA-10004735,Xerox 1905,Office Supplies,Paper,27,30,300,29.57,0.01,13,798.39,pza,44162461.989999935,0.9986213308652581,C,0.0,0.0,CRITICO,13,146.448,5,0.48,Real
OFF-AR-10001915,Peel-Off China Markers,Office Supplies,Art,120,30,300,6.65,0.03,16,798.0,pza,44163259.989999935,0.9986393755979591,C,0.0,0.0,OK,31,287.97,7,0.26,Real
OFF-AP-10001394,Harmony Air Purifier,Office Supplies,Appliances,10,30,300,78.87,0.02,17,788.7,pza,44164048.68999994,0.9986572100349033,C,0.0,0.0,CRITICO,27,1946.7,5,2.7,Real
OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Office Supplies,Storage,55,30,300,14.33,0.01,11,788.15,pza,44164836.83999994,0.9986750320350014,C,0.0,0.0,OK,8,1706.508,2,0.15,Real
OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Office Supplies,Binders,111,30,300,7.09,0.03,10,786.99,pza,44165623.82999994,0.9986928278046611,C,0.0,0.0,OK,35,3222.996,5,0.32,Real
OFF-PA-10002741,Xerox 1980,Office Supplies,Paper,10,30,300,77.37,0.01,7,773.7,pza,44166397.52999994,0.9987103230549003,C,0.0,0.0,CRITICO,13,34.24,2,1.3,Real
OFF-AR-10002833,Newell 322,Office Supplies,Art,97,30,300,7.89,0.03,6,765.33,pza,44167162.85999994,0.998727629038958,C,0.0,0.0,OK,37,30.576,6,0.38,Real
OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,147,30,300,5.17,0.0,4,759.99,pza,44167922.84999994,0.9987448142725489,C,0.0,0.0,OK,6,170.744,3,0.04,Real
OFF-ST-10003816,Fellowes High-Stak Drawer Files,Office Supplies,Storage,209,30,300,3.61,0.03,13,754.49,pza,44168677.339999944,0.9987618751376813,C,0.0,0.0,OK,35,3946.656,8,0.17,Real
OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies,50,30,300,15.0,0.03,12,750.0,pza,44169427.339999944,0.9987788344729267,C,0.0,0.0,OK,33,196.01999999999998,6,0.66,Real
OFF-PA-10002377,Xerox 1916,Office Supplies,Paper,53,30,300,13.91,0.05,14,737.23,pza,44170164.56999994,0.9987955050472238,C,0.0,1.0,OK,56,1004.652,14,1.06,Real
OFF-PA-10001289,White Computer Printout Paper by Universal,Office Supplies,Paper,13,30,300,55.69,0.03,5,723.97,pza,44170888.53999994,0.9988118757804739,C,0.0,0.0,CRITICO,31,1279.08,8,2.38,Real
OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,42,30,300,16.92,0.04,15,710.64,pza,44171599.17999994,0.9988279450898057,C,0.0,1.0,OK,53,51.480000000000004,12,1.26,Real
OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,Fasteners,27,30,300,26.12,0.02,3,705.24,pza,44172304.41999994,0.9988438922919236,C,0.0,0.0,CRITICO,27,67.116,6,1.0,Real
OFF-BI-10001617,GBC Wire Binding Combs,Office Supplies,Binders,15,30,300,46.76,0.04,15,701.4,pza,44173005.81999994,0.998859752662245,C,0.0,1.0,CRITICO,47,184.052,7,3.13,Real
OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,Binders,133,30,300,5.27,0.02,6,700.91,pza,44173706.72999994,0.9988756019524674,C,0.0,0.0,OK,30,433.789,7,0.23,Real
OFF-EN-10001415,Staple envelope,Office Supplies,Envelopes,36,30,300,19.38,0.01,19,697.68,pza,44174404.40999994,0.998891378204486,C,0.0,0.0,OK,14,43.524,4,0.39,Real
OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,40,30,300,17.2,0.03,8,688.0,pza,44175092.40999994,0.9989069355680177,C,0.0,0.0,OK,41,109.584,6,1.02,Real
OFF-AR-10000588,Newell 345,Office Supplies,Art,134,30,300,5.12,0.05,20,686.08,pza,44175778.489999935,0.9989224495156512,C,0.0,1.0,OK,59,476.16,9,0.44,Real
OFF-PA-10001243,Xerox 1983,Office Supplies,Paper,51,30,300,13.37,0.01,3,681.87,pza,44176460.35999993,0.9989378682648828,C,0.0,0.0,OK,9,29.900000000000002,2,0.18,Real
OFF-AR-10001246,Newell 317,Office Supplies,Art,50,30,300,13.57,0.03,8,678.5,pza,44177138.85999993,0.9989532108101681,C,0.0,0.0,OK,38,79.96799999999999,7,0.76,Real
OFF-FA-10001843,Staples,Office Supplies,Fasteners,156,30,300,4.27,0.01,6,666.12,pza,44177804.97999993,0.9989682734133596,C,0.0,0.0,OK,10,50.388,4,0.06,Real
OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,24,30,300,27.7,0.03,7,664.8,pza,44178469.77999993,0.998983306168121,C,0.0,0.0,CRITICO,39,180.596,8,1.62,Real
OFF-AR-10003158,Fluorescent Highlighters by Dixon,Office Supplies,Art,138,30,300,4.78,0.02,3,659.64,pza,44179129.41999993,0.998998222242656,C,0.0,0.0,OK,28,90.744,5,0.2,Real
OFF-EN-10004773,Staple envelope,Office Supplies,Envelopes,52,30,300,12.49,0.02,5,649.48,pza,44179778.899999924,0.9990129085747295,C,0.0,0.0,OK,20,433.72,4,0.38,Real
OFF-LA-10001569,Avery 499,Office Supplies,Labels,90,30,300,7.17,0.04,20,645.3,pza,44180424.19999992,0.9990275003867746,C,0.0,1.0,OK,51,176.292,11,0.57,Real
OFF-PA-10001471,Strathmore Photo Frame Cards,Office Supplies,Paper,29,30,300,21.96,0.02,15,636.84,pza,44181061.039999925,0.9990419008975182,C,0.0,0.0,CRITICO,23,116.96000000000001,4,0.79,Real
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,23,30,300,27.56,0.01,14,633.88,pza,44181694.91999993,0.9990562344754187,C,0.0,0.0,CRITICO,10,88.008,2,0.43,Real
OFF-BI-10002003,Ibico Presentation Index for Binding Systems,Office Supplies,Binders,29,30,300,21.8,0.03,8,632.2,pza,44182327.11999993,0.9990705300644083,C,0.0,0.0,CRITICO,39,72.038,7,1.34,Real
OFF-PA-10000788,Xerox 210,Office Supplies,Paper,135,30,300,4.67,0.02,6,630.45,pza,44182957.56999993,0.9990847860816156,C,0.0,0.0,OK,26,95.904,6,0.19,Real
OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,Appliances,37,30,300,16.85,0.03,10,623.45,pza,44183581.019999936,0.9990988838116939,C,0.0,0.0,OK,37,929.48,7,1.0,Real
OFF-PA-10002709,Xerox 1956,Office Supplies,Paper,168,30,300,3.7,0.01,16,621.6,pza,44184202.61999994,0.9991129397087453,C,0.0,0.0,OK,17,89.7,2,0.1,Real
OFF-AR-10000799,Col-Erase Pencils with Erasers,Office Supplies,Art,13,30,300,47.69,0.01,15,619.97,pza,44184822.58999994,0.999126958747508,C,0.0,0.0,CRITICO,10,37.696,2,0.77,Real
OFF-ST-10001034,Eldon File Chest Portable File,Office Supplies,Storage,26,30,300,23.82,0.0,13,619.32,pza,44185441.90999994,0.9991409630881802,C,0.0,0.0,CRITICO,3,79.4,1,0.12,Real
OFF-LA-10003077,Avery 500,Office Supplies,Labels,37,30,300,16.33,0.01,13,604.21,pza,44186046.11999994,0.9991546257547784,C,0.0,0.0,OK,11,58.48,2,0.3,Real
OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,52,30,300,11.6,0.01,7,603.2,pza,44186649.31999994,0.9991682655828051,C,0.0,0.0,OK,9,77.87,3,0.17,Real
OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes,49,30,300,12.28,0.01,14,601.72,pza,44187251.03999994,0.9991818719444102,C,0.0,0.0,OK,8,62.28,1,0.16,Real
OFF-LA-10001404,Avery 517,Office Supplies,Labels,30,30,300,19.94,0.02,9,598.2,pza,44187849.23999994,0.999195398710202,C,0.0,0.0,CRITICO,24,44.28,4,0.8,Real
OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,Office Supplies,Storage,12,30,300,49.4,0.0,8,592.8,pza,44188442.03999994,0.9992088033687798,C,0.0,0.0,CRITICO,6,248.35999999999999,2,0.5,Real
OFF-AR-10003876,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,9,30,300,65.74,0.01,7,591.66,pza,44189033.699999936,0.9992221822491681,C,0.0,0.0,CRITICO,9,26.08,2,1.0,Real
OFF-PA-10000740,Xerox 1982,Office Supplies,Paper,180,30,300,3.28,0.01,19,590.4,pza,44189624.099999934,0.9992355326378732,C,0.0,0.0,OK,14,237.536,3,0.08,Real
OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,225,30,300,2.6,0.03,8,585.0,pza,44190209.099999934,0.9992487609193647,C,0.0,0.0,OK,33,488.4,8,0.15,Real
OFF-PA-10004621,Xerox 212,Office Supplies,Paper,47,30,300,12.31,0.03,11,578.57,pza,44190787.669999935,0.9992618438028218,C,0.0,0.0,OK,37,141.264,7,0.79,Real
OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,9,30,300,64.0,0.04,16,576.0,pza,44191363.669999935,0.9992748685722903,C,0.0,1.0,CRITICO,48,179.014,10,5.33,Real
OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,86,30,300,6.69,0.04,16,575.34,pza,44191939.00999994,0.9992878784175437,C,0.0,1.0,OK,49,209.30599999999998,8,0.57,Real
OFF-PA-10001033,Xerox 1893,Office Supplies,Paper,187,30,300,3.02,0.04,3,564.74,pza,44192503.74999994,0.9993006485708591,C,0.0,0.0,OK,48,1434.65,11,0.26,Real
OFF-AR-10001770,Economy #2 Pencils,Office Supplies,Art,43,30,300,12.87,0.02,9,553.41,pza,44193057.15999994,0.9993131625251499,C,0.0,0.0,OK,21,34.58,4,0.49,Real
OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art,25,30,300,22.1,0.03,9,552.5,pza,44193609.65999994,0.999325655902114,C,0.0,0.0,CRITICO,43,59.696,7,1.72,Real
OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Art,9,30,300,61.19,0.02,20,550.71,pza,44194160.36999994,0.9993381088027979,C,0.0,0.0,CRITICO,25,80.952,7,2.78,Real
OFF-BI-10001890,Avery Poly Binder Pockets,Office Supplies,Binders,56,30,300,9.83,0.04,19,550.48,pza,44194710.849999934,0.9993505565026191,C,0.0,1.0,OK,44,78.044,8,0.79,Real
OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",Office Supplies,Paper,7,30,300,76.67,0.02,14,536.69,pza,44195247.53999993,0.9993626923767961,C,0.0,0.0,CRITICO,22,121.392,3,3.14,Real
OFF-PA-10003845,Xerox 1987,Office Supplies,Paper,40,30,300,13.26,0.02,5,530.4,pza,44195777.93999993,0.9993746860186816,C,0.0,0.0,OK,28,92.48,4,0.7,Real
OFF-PA-10000477,Xerox 22,Office Supplies,Paper,243,30,300,2.17,0.02,18,527.31,pza,44196305.24999993,0.9993866097881059,C,0.0,0.0,OK,28,162.816,6,0.12,Real
OFF-AR-10004269,Newell 31,Office Supplies,Art,113,30,300,4.64,0.02,16,524.32,pza,44196829.56999993,0.9993984659463138,C,0.0,0.0,OK,29,94.99000000000001,5,0.26,Real
OFF-SU-10003567,Stiletto Hand Letter Openers,Office Supplies,Supplies,16,30,300,32.32,0.01,6,517.12,pza,44197346.68999993,0.9994101592949032,C,0.0,0.0,CRITICO,12,136.32,4,0.75,Real
OFF-SU-10004664,Acme Softgrip Scissors,Office Supplies,Supplies,121,30,300,4.25,0.02,10,514.25,pza,44197860.93999993,0.9994217877457697,C,0.0,0.0,OK,22,166.056,4,0.18,Real
OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Office Supplies,Paper,43,30,300,11.93,0.01,7,512.99,pza,44198373.92999993,0.999433387704953,C,0.0,0.0,OK,10,35.948,2,0.23,Real
OFF-AR-10004757,Crayola Colored Pencils,Office Supplies,Art,27,30,300,18.61,0.04,17,502.47,pza,44198876.39999993,0.999444749781194,C,0.0,1.0,CRITICO,44,120.70400000000001,11,1.63,Real
OFF-EN-10003286,Staple envelope,Office Supplies,Envelopes,110,30,300,4.52,0.03,17,497.2,pza,44199373.599999934,0.9994559926898394,C,0.0,1.0,OK,41,284.832,7,0.37,Real
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,Fasteners,101,30,300,4.89,0.02,14,493.89,pza,44199867.489999935,0.9994671607512853,C,0.0,0.0,OK,29,15.623999999999999,5,0.29,Real
OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,87,30,300,5.63,0.02,10,489.81,pza,44200357.29999994,0.9994782365539473,C,0.0,0.0,OK,30,200.232,8,0.34,Real
OFF-BI-10002852,Ibico Standard Transparent Covers,Office Supplies,Binders,9,30,300,51.91,0.05,9,467.19,pza,44200824.489999935,0.9994888008630584,C,0.0,0.0,CRITICO,56,275.216,9,6.22,Real
OFF-FA-10000254,Sterling Rubber Bands by Alliance,Office Supplies,Fasteners,220,30,300,2.09,0.01,18,459.8,pza,44201284.28999993,0.999499198066186,C,0.0,0.0,OK,9,19.782,2,0.04,Real
OFF-AR-10004974,Newell 342,Office Supplies,Art,12,30,300,38.01,0.0,15,456.12,pza,44201740.40999993,0.9995095120555088,C,0.0,0.0,CRITICO,6,9.84,1,0.5,Real
OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,214,30,300,2.13,0.03,20,455.82,pza,44202196.22999993,0.9995198192610975,C,0.0,1.0,OK,34,17.49,5,0.16,Real
OFF-AR-10001615,Newell 34,Office Supplies,Art,66,30,300,6.81,0.03,4,449.46,pza,44202645.68999993,0.9995299826515234,C,0.0,0.0,OK,34,460.288,7,0.52,Real
OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,Storage,36,30,300,12.45,0.02,12,448.2,pza,44203093.88999993,0.9995401175502661,C,0.0,0.0,OK,22,7515.523999999999,5,0.61,Real
OFF-BI-10004187,3-ring staple pack,Office Supplies,Binders,219,30,300,2.04,0.03,15,446.76,pza,44203540.64999993,0.9995502198870849,C,0.0,0.0,OK,35,42.111999999999995,6,0.16,Real
OFF-PA-10003309,Xerox 211,Office Supplies,Paper,122,30,300,3.63,0.02,16,442.86,pza,44203983.50999993,0.9995602340353607,C,0.0,0.0,OK,21,104.976,4,0.17,Real
OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,Binders,7,30,300,62.96,0.03,3,440.72,pza,44204424.22999993,0.9995701997929997,C,0.0,0.0,CRITICO,39,69.768,8,5.57,Real
OFF-BI-10001634,Wilson Jones Active Use Binders,Office Supplies,Binders,108,30,300,4.06,0.03,15,438.48,pza,44204862.70999993,0.9995801148987575,C,0.0,0.0,OK,34,115.024,6,0.31,Real
OFF-PA-10003953,Xerox 218,Office Supplies,Paper,151,30,300,2.9,0.01,10,437.9,pza,44205300.609999925,0.999590016889296,C,0.0,0.0,OK,13,49.248000000000005,5,0.09,Real
OFF-PA-10001800,Xerox 220,Office Supplies,Paper,34,30,300,12.78,0.03,17,434.52,pza,44205735.12999993,0.9995998424497639,C,0.0,1.0,OK,37,145.15200000000002,8,1.09,Real
OFF-ST-10002276,Safco Steel Mobile File Cart,Office Supplies,Storage,34,30,300,12.73,0.02,13,432.82,pza,44206167.94999993,0.9996096295690717,C,0.0,0.0,OK,26,683.552,5,0.76,Real
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,11,30,300,38.33,0.03,18,421.63,pza,44206589.57999993,0.9996191636550978,C,0.0,1.0,CRITICO,36,184.62,7,3.27,Real
OFF-AR-10001166,Staples in misc. colors,Office Supplies,Art,112,30,300,3.76,0.01,7,421.12,pza,44207010.69999993,0.9996286862087758,C,0.0,0.0,OK,9,60.64,3,0.08,Real
OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,Storage,8,30,300,52.22,0.01,18,417.76,pza,44207428.45999993,0.9996381327846319,C,0.0,0.0,CRITICO,16,1287.9479999999999,3,2.0,Real
OFF-PA-10003729,Xerox 1998,Office Supplies,Paper,118,30,300,3.36,0.01,18,396.48,pza,44207824.93999992,0.9996470981676159,C,0.0,0.0,OK,10,46.656,2,0.08,Real
OFF-BI-10001922,Storex Dura Pro Binders,Office Supplies,Binders,12,30,300,32.84,0.02,5,394.08,pza,44208219.01999992,0.9996560092807272,C,0.0,0.0,CRITICO,19,153.252,5,1.58,Real
OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper,176,30,300,2.18,0.04,17,383.68,pza,44208602.69999992,0.9996646852243898,C,0.0,1.0,OK,45,2141.634,12,0.26,Real
OFF-PA-10004327,Xerox 1911,Office Supplies,Paper,6,30,300,63.84,0.01,9,383.04,pza,44208985.73999992,0.9996733466960862,C,0.0,0.0,CRITICO,16,603.54,5,2.67,Real
OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,Office Supplies,Appliances,147,30,300,2.54,0.01,15,373.38,pza,44209359.11999992,0.9996817897315449,C,0.0,0.0,OK,18,558.74,3,0.12,Real
OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,Storage,6,30,300,60.94,0.03,19,365.64,pza,44209724.75999992,0.9996900577466638,C,0.0,1.0,CRITICO,37,3397.308,8,6.17,Real
