Product ID,Product Name,Category,Sub-Category,Stock_Actual,Stock_Minimo,Stock_Maximo,Costo_Unitario,Demanda_Diaria_Prom,Lead_Time_Proveedor,Valor_Inventario,Unidad
FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,245,5,50,82.23,0.03,18,20146.35,pza
TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,Technology,Phones,88,10,100,637.97,0.03,12,56141.36,pza
OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,140,30,300,26.09,0.01,10,3652.6,pza
TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines,199,10,100,619.5,0.01,15,123280.5,pza
OFF-AR-10003727,Berol Giant Pencil Sharpener,Office Supplies,Art,53,30,300,75.69,0.03,18,4011.57,pza
TEC-AC-10001635,KeyTronicÂ KT400U2 -Â KeyboardÂ - Black,Technology,Accessories,100,10,100,781.59,0.01,10,78159.0,pza
OFF-LA-10003663,Avery 498,Office Supplies,Labels,240,30,300,71.74,0.02,14,17217.6,pza
TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers,125,10,100,187.19,0.02,19,23398.75,pza
TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Technology,Machines,221,10,100,179.84,0.0,18,39744.64,pza
OFF-BI-10003196,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,221,30,300,50.81,0.02,11,11229.01,pza
FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,Chairs,118,5,50,362.91,0.03,19,42823.38,pza
FUR-FU-10003829,Stackable Trays,Furniture,Furnishings,18,5,50,84.96,0.03,10,1529.28,pza
OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",Office Supplies,Paper,66,30,300,32.55,0.01,14,2148.3,pza
OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,Office Supplies,Art,47,30,300,72.72,0.02,11,3417.84,pza
FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,159,5,50,547.15,0.06,8,86996.85,pza
OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",Office Supplies,Binders,244,30,300,17.9,0.01,12,4367.6,pza
OFF-PA-10000223,Xerox 2000,Office Supplies,Paper,100,30,300,31.79,0.01,11,3179.0,pza
OFF-PA-10000062,Green Bar Computer Printout Paper,Office Supplies,Paper,31,30,300,45.71,0.02,6,1417.01,pza
FUR-BO-10003404,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,Bookcases,72,5,50,523.45,0.01,13,37688.4,pza
OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,131,30,300,43.5,0.02,8,5698.5,pza
TEC-PH-10002834,Google Nexus 5,Technology,Phones,246,10,100,775.51,0.01,20,190775.46,pza
FUR-CH-10003761,Global Italian Leather Office Chair,Furniture,Chairs,235,5,50,495.51,0.01,6,116444.85,pza
OFF-PA-10004665,Advantus Motivational Note Cards,Office Supplies,Paper,207,30,300,76.34,0.02,14,15802.38,pza
OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,244,30,300,59.06,0.02,11,14410.64,pza
TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,Technology,Machines,52,10,100,705.77,0.0,17,36700.04,pza
TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Technology,Phones,71,10,100,669.87,0.02,11,47560.77,pza
OFF-BI-10002003,Ibico Presentation Index for Binding Systems,Office Supplies,Binders,29,30,300,21.8,0.03,8,632.2,pza
OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",Office Supplies,Paper,196,30,300,19.9,0.02,13,3900.4,pza
OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,Paper,123,30,300,69.42,0.02,9,8538.66,pza
TEC-PH-10002890,AT&T 17929 Lendline Telephone,Technology,Phones,156,10,100,95.2,0.03,16,14851.2,pza
TEC-MA-10003626,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Technology,Machines,13,10,100,344.59,0.0,18,4479.67,pza
TEC-MA-10002412,Cisco TelePresence System EX90 Videoconferencing Unit,Technology,Machines,140,10,100,661.91,0.0,17,92667.4,pza
OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,235,30,300,65.43,0.02,11,15376.05,pza
OFF-PA-10002319,Xerox 1944,Office Supplies,Paper,99,30,300,12.83,0.02,14,1270.17,pza
OFF-PA-10001246,Xerox 215,Office Supplies,Paper,63,30,300,40.04,0.01,13,2522.52,pza
OFF-PA-10001815,Xerox 1885,Office Supplies,Paper,21,30,300,39.43,0.02,10,828.03,pza
FUR-FU-10001876,"Computer Room Manger, 14""",Furniture,Furnishings,175,5,50,248.34,0.03,5,43459.5,pza
TEC-PH-10004531,AT&T CL2909,Technology,Phones,99,10,100,736.23,0.03,5,72886.77,pza
TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones,200,10,100,532.9,0.02,5,106580.0,pza
TEC-PH-10002075,AT&T EL51110 DECT,Technology,Phones,136,10,100,784.74,0.0,8,106724.64,pza
TEC-PH-10003691,BlackBerry Q10,Technology,Phones,105,10,100,81.41,0.03,13,8548.05,pza
OFF-SU-10000157,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,140,30,300,32.76,0.02,16,4586.4,pza
TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,46,10,100,673.06,0.03,4,30960.76,pza
TEC-AC-10004127,SanDisk Cruzer 8 GB USB Flash Drive,Technology,Accessories,53,10,100,355.47,0.0,14,18839.91,pza
FUR-CH-10002758,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",Furniture,Chairs,10,5,50,216.18,0.01,18,2161.8,pza
OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,Storage,77,30,300,79.83,0.02,5,6146.91,pza
TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,Technology,Accessories,174,10,100,702.31,0.03,18,122201.94,pza
OFF-BI-10003166,GBC Plasticlear Binding Covers,Office Supplies,Binders,204,30,300,44.62,0.03,12,9102.48,pza
OFF-ST-10004835,Plastic Stacking Crates & Casters,Office Supplies,Storage,36,30,300,45.81,0.01,7,1649.16,pza
OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,Office Supplies,Appliances,147,30,300,2.54,0.01,15,373.38,pza
OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,86,30,300,78.52,0.03,14,6752.72,pza
TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,Technology,Accessories,219,10,100,650.85,0.02,3,142536.15,pza
TEC-PH-10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Technology,Phones,73,10,100,58.28,0.03,13,4254.44,pza
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners,118,30,300,15.75,0.03,17,1858.5,pza
OFF-PA-10004239,Xerox 1953,Office Supplies,Paper,31,30,300,66.04,0.01,20,2047.24,pza
OFF-PA-10004782,Xerox 228,Office Supplies,Paper,229,30,300,8.78,0.01,18,2010.62,pza
FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Furnishings,70,5,50,569.73,0.02,9,39881.1,pza
OFF-PA-10003270,Xerox 1954,Office Supplies,Paper,238,30,300,79.99,0.02,12,19037.62,pza
OFF-PA-10002421,Embossed Ink Jet Note Cards,Office Supplies,Paper,234,30,300,71.14,0.02,18,16646.76,pza
OFF-PA-10002923,Xerox 1942,Office Supplies,Paper,191,30,300,59.63,0.02,19,11389.33,pza
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,Storage,160,30,300,40.01,0.02,9,6401.6,pza
OFF-PA-10000520,Xerox 201,Office Supplies,Paper,156,30,300,8.43,0.02,13,1315.08,pza
FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,Furnishings,55,5,50,459.83,0.03,19,25290.65,pza
FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",Furniture,Furnishings,153,5,50,286.37,0.01,7,43814.61,pza
TEC-PH-10004389,Nokia Lumia 925,Technology,Phones,163,10,100,469.08,0.01,3,76460.04,pza
OFF-SU-10000946,Staple remover,Office Supplies,Supplies,79,30,300,24.88,0.01,5,1965.52,pza
FUR-FU-10001546,Dana Swing-Arm Lamps,Furniture,Furnishings,54,5,50,205.92,0.03,18,11119.68,pza
OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,Paper,96,30,300,27.3,0.02,17,2620.8,pza
OFF-PA-10003739,Xerox 1969,Office Supplies,Paper,116,30,300,65.48,0.0,6,7595.68,pza
FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",Furniture,Furnishings,172,5,50,301.78,0.02,14,51906.16,pza
OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,72,30,300,26.31,0.03,3,1894.32,pza
OFF-PA-10000327,Xerox 1971,Office Supplies,Paper,239,30,300,35.77,0.02,19,8549.03,pza
OFF-EN-10003286,Staple envelope,Office Supplies,Envelopes,110,30,300,4.52,0.03,17,497.2,pza
OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,Office Supplies,Art,148,30,300,71.47,0.01,12,10577.56,pza
OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,80,30,300,45.04,0.03,13,3603.2,pza
FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Furniture,Furnishings,90,5,50,134.51,0.01,20,12105.9,pza
FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,Chairs,231,5,50,229.97,0.04,4,53123.07,pza
FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Furniture,Furnishings,111,5,50,591.45,0.01,8,65650.95,pza
FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings,195,5,50,388.39,0.03,18,75736.05,pza
OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,60,30,300,24.73,0.03,9,1483.8,pza
FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,Furniture,Chairs,84,5,50,301.7,0.03,14,25342.8,pza
FUR-FU-10000305,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furniture,Furnishings,28,5,50,214.41,0.01,20,6003.48,pza
TEC-PH-10001459,Samsung Galaxy Mega 6.3,Technology,Phones,231,10,100,54.49,0.03,12,12587.19,pza
FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,32,5,50,517.86,0.03,9,16571.52,pza
OFF-PA-10000213,Xerox 198,Office Supplies,Paper,125,30,300,24.81,0.01,6,3101.25,pza
FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Furniture,Chairs,238,5,50,515.97,0.01,19,122800.86,pza
OFF-PA-10003848,Xerox 1997,Office Supplies,Paper,97,30,300,39.33,0.03,19,3815.01,pza
FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,Furniture,Furnishings,89,5,50,175.11,0.01,6,15584.79,pza
OFF-BI-10004654,VariCap6 Expandable Binder,Office Supplies,Binders,116,30,300,64.55,0.06,7,7487.8,pza
FUR-FU-10000550,Stacking Trays by OIC,Furniture,Furnishings,126,5,50,276.1,0.03,3,34788.6,pza
TEC-MA-10004521,Epson Perfection V600 Photo Scanner,Technology,Machines,93,10,100,574.95,0.0,13,53470.35,pza
OFF-BI-10003655,Durable Pressboard Binders,Office Supplies,Binders,235,30,300,67.3,0.01,3,15815.5,pza
OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Office Supplies,Appliances,35,30,300,77.11,0.02,10,2698.85,pza
OFF-FA-10002701,Alliance Rubber Bands,Office Supplies,Fasteners,147,30,300,8.69,0.0,6,1277.43,pza
OFF-BI-10002799,"SlimView Poly Binder, 3/8""",Office Supplies,Binders,115,30,300,2.65,0.03,17,304.75,pza
OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,46,30,300,44.78,0.03,19,2059.88,pza
FUR-FU-10004666,DAX Clear Channel Poster Frame,Furniture,Furnishings,231,5,50,217.41,0.01,20,50221.71,pza
OFF-EN-10002312,#10 Self-Seal White Envelopes,Office Supplies,Envelopes,106,30,300,38.59,0.02,5,4090.54,pza
FUR-CH-10002320,Hon Pagoda Stacking Chairs,Furniture,Chairs,54,5,50,117.78,0.02,20,6360.12,pza
OFF-AR-10001216,Newell 339,Office Supplies,Art,218,30,300,41.12,0.02,9,8964.16,pza
FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,128,5,50,144.92,0.02,19,18549.76,pza
FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables,137,5,50,516.07,0.01,20,70701.59,pza
TEC-PH-10002350,Apple EarPods with Remote and Mic,Technology,Phones,180,10,100,614.8,0.02,10,110664.0,pza
TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Technology,Accessories,17,10,100,87.04,0.02,13,1479.68,pza
TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,Technology,Accessories,36,10,100,673.99,0.0,5,24263.64,pza
OFF-PA-10001534,Xerox 230,Office Supplies,Paper,199,30,300,27.35,0.02,9,5442.65,pza
FUR-FU-10002379,Eldon Econocleat Chair Mats for Low Pile Carpets,Furniture,Furnishings,83,5,50,263.49,0.0,17,21869.67,pza
TEC-PH-10000526,Vtech CS6719,Technology,Phones,223,10,100,168.45,0.03,12,37564.35,pza
OFF-PA-10001977,Xerox 194,Office Supplies,Paper,248,30,300,67.15,0.01,14,16653.2,pza
FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,95,5,50,290.45,0.01,14,27592.75,pza
OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Binders,162,30,300,5.81,0.02,17,941.22,pza
OFF-PA-10002741,Xerox 1980,Office Supplies,Paper,10,30,300,77.37,0.01,7,773.7,pza
OFF-PA-10001471,Strathmore Photo Frame Cards,Office Supplies,Paper,29,30,300,21.96,0.02,15,636.84,pza
TEC-MA-10001972,Okidata C331dn Printer,Technology,Machines,160,10,100,750.86,0.02,11,120137.6,pza
FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Furnishings,194,5,50,236.64,0.01,12,45908.16,pza
TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,Technology,Phones,154,10,100,670.2,0.04,10,103210.8,pza
OFF-PA-10004438,Xerox 1907,Office Supplies,Paper,72,30,300,53.81,0.01,11,3874.32,pza
FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,Furnishings,147,5,50,527.87,0.02,8,77596.89,pza
TEC-PH-10004908,Panasonic KX TS3282W Corded phone,Technology,Phones,30,10,100,781.61,0.03,20,23448.3,pza
FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,195,5,50,533.17,0.03,12,103968.15,pza
TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,Technology,Machines,22,10,100,340.82,0.01,17,7498.04,pza
OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,77,30,300,65.53,0.02,15,5045.81,pza
OFF-BI-10004040,Wilson Jones Impact Binders,Office Supplies,Binders,195,30,300,57.51,0.04,13,11214.45,pza
OFF-AR-10001615,Newell 34,Office Supplies,Art,66,30,300,6.81,0.03,4,449.46,pza
TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,Technology,Phones,248,10,100,745.92,0.01,10,184988.16,pza
OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,72,30,300,38.34,0.01,20,2760.48,pza
OFF-EN-10004773,Staple envelope,Office Supplies,Envelopes,52,30,300,12.49,0.02,5,649.48,pza
OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,182,30,300,35.18,0.02,5,6402.76,pza
OFF-ST-10002957,Sterilite Show Offs Storage Containers,Office Supplies,Storage,67,30,300,49.05,0.02,9,3286.35,pza
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,201,30,300,46.69,0.02,20,9384.69,pza
TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White/Metallic",Technology,Phones,241,10,100,472.59,0.01,11,113894.19,pza
OFF-LA-10000407,Avery White Multi-Purpose Labels,Office Supplies,Labels,138,30,300,21.96,0.01,20,3030.48,pza
TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Technology,Accessories,190,10,100,517.18,0.02,3,98264.2,pza
OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,Envelopes,55,30,300,72.78,0.01,6,4002.9,pza
OFF-SU-10003567,Stiletto Hand Letter Openers,Office Supplies,Supplies,16,30,300,32.32,0.01,6,517.12,pza
OFF-ST-10002301,Tennsco Commercial Shelving,Office Supplies,Storage,227,30,300,51.19,0.04,19,11620.13,pza
TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,Technology,Phones,179,10,100,217.87,0.03,4,38998.73,pza
TEC-PH-10004912,Cisco SPA112 2 Port Phone Adapter,Technology,Phones,130,10,100,67.18,0.01,17,8733.4,pza
OFF-AR-10000799,Col-Erase Pencils with Erasers,Office Supplies,Art,13,30,300,47.69,0.01,15,619.97,pza
OFF-PA-10004609,Xerox 221,Office Supplies,Paper,11,30,300,5.71,0.02,11,62.81,pza
TEC-PH-10003171,Plantronics Encore H101 Dual EarpiecesÂ Headset,Technology,Phones,161,10,100,587.16,0.04,9,94532.76,pza
OFF-AP-10000595,Disposable Triple-Filter Dust Bags,Office Supplies,Appliances,210,30,300,54.29,0.01,14,11400.9,pza
TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,183,10,100,314.38,0.02,14,57531.54,pza
TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Technology,Machines,216,10,100,346.69,0.01,16,74885.04,pza
TEC-PH-10001128,Motorola Droid Maxx,Technology,Phones,244,10,100,736.68,0.01,17,179749.92,pza
OFF-PA-10001033,Xerox 1893,Office Supplies,Paper,187,30,300,3.02,0.04,3,564.74,pza
TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories,228,10,100,463.74,0.03,11,105732.72,pza
FUR-FU-10002963,"Master Caster Door Stop, Gray",Furniture,Furnishings,191,5,50,560.15,0.01,18,106988.65,pza
FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,188,5,50,555.27,0.03,11,104390.76,pza
OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,154,30,300,47.6,0.04,18,7330.4,pza
OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Office Supplies,Appliances,232,30,300,31.74,0.02,4,7363.68,pza
FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,240,5,50,131.43,0.02,12,31543.2,pza
FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables,150,5,50,170.37,0.02,20,25555.5,pza
FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings,62,5,50,433.43,0.02,15,26872.66,pza
FUR-BO-10002598,"Hon Metal Bookcases, Putty",Furniture,Bookcases,44,5,50,88.65,0.03,4,3900.6,pza
OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Office Supplies,Storage,245,30,300,70.91,0.04,15,17372.95,pza
OFF-PA-10004610,Xerox 1900,Office Supplies,Paper,93,30,300,47.86,0.02,5,4450.98,pza
FUR-FU-10000320,OIC Stacking Trays,Furniture,Furnishings,35,5,50,103.48,0.02,17,3621.8,pza
FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,188,5,50,204.68,0.03,5,38479.84,pza
FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings,167,5,50,388.98,0.0,12,64959.66,pza
OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,30,30,300,4.78,0.03,8,143.4,pza
FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Furniture,Furnishings,200,5,50,485.59,0.0,16,97118.0,pza
TEC-PH-10002415,Polycom VoiceStation 500 ConferenceÂ phone,Technology,Phones,110,10,100,738.34,0.02,11,81217.4,pza
OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,244,30,300,76.98,0.02,20,18783.12,pza
OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,88,30,300,59.23,0.02,10,5212.24,pza
OFF-PA-10003363,Xerox 204,Office Supplies,Paper,166,30,300,68.83,0.02,8,11425.78,pza
TEC-AC-10002305,KeyTronicÂ E03601U1 -Â KeyboardÂ - Beige,Technology,Accessories,80,10,100,500.24,0.03,17,40019.2,pza
TEC-AC-10000990,Imation Bio 2GB USBÂ Flash Drive ImationÂ Corp,Technology,Accessories,148,10,100,383.08,0.01,16,56695.84,pza
FUR-BO-10001608,"Hon Metal Bookcases, Black",Furniture,Bookcases,127,5,50,450.83,0.03,17,57255.41,pza
FUR-BO-10000112,"Bush Birmingham Collection Bookcase, Dark Cherry",Furniture,Bookcases,46,5,50,196.57,0.0,8,9042.22,pza
TEC-PH-10004120,AT&T 1080 Phone,Technology,Phones,137,10,100,114.53,0.02,14,15690.61,pza
OFF-BI-10003476,Avery Metallic Poly Binders,Office Supplies,Binders,65,30,300,61.42,0.01,12,3992.3,pza
TEC-MA-10002859,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Technology,Machines,48,10,100,767.8,0.01,10,36854.4,pza
OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Office Supplies,Appliances,39,30,300,47.04,0.03,7,1834.56,pza
OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels,112,30,300,39.64,0.02,12,4439.68,pza
TEC-PH-10003484,Ooma Telo VoIP Home Phone System,Technology,Phones,95,10,100,441.49,0.02,13,41941.55,pza
OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Office Supplies,Paper,132,30,300,39.32,0.01,16,5190.24,pza
OFF-PA-10000552,Xerox 200,Office Supplies,Paper,5,30,300,36.49,0.03,16,182.45,pza
TEC-MA-10001148,Okidata MB491 Multifunction Printer,Technology,Machines,230,10,100,759.22,0.02,4,174620.6,pza
OFF-AR-10004062,Staples in misc. colors,Office Supplies,Art,47,30,300,39.42,0.01,19,1852.74,pza
OFF-ST-10000321,Akro Stacking Bins,Office Supplies,Storage,36,30,300,8.33,0.02,17,299.88,pza
OFF-AR-10001149,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,240,30,300,61.71,0.02,5,14810.4,pza
TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Technology,Accessories,107,10,100,331.5,0.01,5,35470.5,pza
TEC-PH-10004071,PayAnywhere Card Reader,Technology,Phones,195,10,100,577.23,0.02,5,112559.85,pza
OFF-PA-10004039,Xerox 1882,Office Supplies,Paper,37,30,300,47.21,0.02,5,1746.77,pza
TEC-AC-10002550,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Technology,Accessories,99,10,100,579.15,0.04,20,57335.85,pza
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,209,30,300,6.84,0.02,8,1429.56,pza
OFF-AR-10004269,Newell 31,Office Supplies,Art,113,30,300,4.64,0.02,16,524.32,pza
OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders,70,30,300,31.53,0.02,5,2207.1,pza
OFF-PA-10002195,Xerox 1966,Office Supplies,Paper,34,30,300,56.07,0.04,3,1906.38,pza
OFF-SU-10002522,Acme Kleen Earth Office Shears,Office Supplies,Supplies,14,30,300,19.45,0.02,12,272.3,pza
TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",Technology,Accessories,27,10,100,363.72,0.02,15,9820.44,pza
TEC-AC-10002558,ImationÂ SwivelÂ Flash DriveÂ USBÂ flash driveÂ - 8 GB,Technology,Accessories,101,10,100,785.22,0.01,11,79307.22,pza
FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,43,5,50,191.73,0.03,4,8244.39,pza
OFF-SU-10004782,"Elite 5"" Scissors",Office Supplies,Supplies,177,30,300,68.14,0.03,12,12060.78,pza
OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,Office Supplies,Supplies,127,30,300,66.39,0.02,14,8431.53,pza
OFF-LA-10004409,Avery 492,Office Supplies,Labels,161,30,300,71.53,0.02,5,11516.33,pza
OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,Storage,162,30,300,73.38,0.02,3,11887.56,pza
OFF-LA-10000476,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Office Supplies,Labels,166,30,300,41.57,0.01,17,6900.62,pza
OFF-AR-10002987,Prismacolor Color Pencil Set,Office Supplies,Art,184,30,300,55.19,0.03,15,10154.96,pza
TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,Technology,Copiers,107,10,100,506.55,0.02,9,54200.85,pza
FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",Furniture,Furnishings,213,5,50,240.65,0.01,4,51258.45,pza
OFF-ST-10001034,Eldon File Chest Portable File,Office Supplies,Storage,26,30,300,23.82,0.0,13,619.32,pza
TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Technology,Accessories,9,10,100,293.01,0.01,18,2637.09,pza
OFF-SU-10003002,Letter Slitter,Office Supplies,Supplies,143,30,300,19.04,0.01,16,2722.72,pza
TEC-PH-10000730,Samsung Galaxy S4 Active,Technology,Phones,218,10,100,613.19,0.0,17,133675.42,pza
FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,164,5,50,581.58,0.02,9,95379.12,pza
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Fasteners,156,30,300,69.69,0.03,11,10871.64,pza
TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,Technology,Accessories,143,10,100,197.81,0.01,6,28286.83,pza
OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders,143,30,300,6.05,0.02,8,865.15,pza
